Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Code,Cost_per_item
supergloss-car-coating-spray,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/ONEWELL-100ML-Car-Repellent-Ceramic-Coating-Nano-Glass-Plated-Crystal-Liquid-Hydrophobic-Coating-Waterproof-Agent_c281321a-dff3-4df9-a0c2-36ceea713aa4.jpg,2,,,,,,,,,,,,,,,,,,,,,
supergloss-car-coating-spray,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/ONEWELL-100ML-Car-Repellent-Ceramic-Coating-Nano-Glass-Plated-Crystal-Liquid-Hydrophobic-Coating-Waterproof-Agent_5021d19a-fe66-4aac-8c48-b34db45b11bb.jpg,3,,,,,,,,,,,,,,,,,,,,,
supergloss-car-coating-spray,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/ONEWELL-100ML-Car-Repellent-Ceramic-Coating-Nano-Glass-Plated-Crystal-Liquid-Hydrophobic-Coating-Waterproof-Agent_5793f2c5-4652-475c-9ec4-6e577d6f06c7.jpg,4,,,,,,,,,,,,,,,,,,,,,
supergloss-car-coating-spray,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/ONEWELL-100ML-Car-Repellent-Ceramic-Coating-Nano-Glass-Plated-Crystal-Liquid-Hydrophobic-Coating-Waterproof-Agent_03b091d2-85df-4389-aa74-8cdc0225a6b1.jpg,5,,,,,,,,,,,,,,,,,,,,,
supergloss-car-coating-spray,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/ONEWELL-100ML-Car-Repellent-Ceramic-Coating-Nano-Glass-Plated-Crystal-Liquid-Hydrophobic-Coating-Waterproof-Agent_3500c612-e308-4de3-940b-df00e481a58b.jpg,6,,,,,,,,,,,,,,,,,,,,,
supergloss-car-coating-spray,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/v-64266207__-1306645915.jpg,7,,,,,,,,,,,,,,,,,,,,,
titan-heavy-duty-sneakers,Titan Heavy Duty Sneakers,"<p><strong>﻿<img class=""custom-gif"" src=""https://cdn.shopify.com/s/files/1/0192/1800/6080/files/Titan_Heavy_Duty_Sneakers-CSB.gif?551""></strong></p>
<p>If you’re looking for a footwear to fully protect your feet on site without the weight of safety boots, then the<span> </span><span><strong>Titan Heavy Duty Sneakers</strong></span><span> </span>are the perfect solution for you!</p>
<p>Safety footwear is essential in certain workplaces, but it can sometimes weigh you down. But not these shoes! These sleek and stylish shoes are the only shoes you need<span> </span><span><strong>either for work or casual or even both!</strong></span><span> </span>It offers you a<span> </span><span><strong>s</strong><strong>mart design with all the</strong> <strong>safety features</strong></span><span> </span>you need to<span> <strong>keep your feet protected while still in style.</strong></span></p>
<p><span><strong><img src=""https://cdn.shopify.com/s/files/1/0192/1800/6080/files/e9_large.jpg?v=1557135246"" alt=""""></strong></span></p>
<ul>
<li>
<span><strong>MILITARY-GRADE DURABILITY</strong></span><span> </span>– Comes with a<span> </span><em><strong>built-in steel head</strong></em><span> </span><strong><em>to protect your toes from collision.</em></strong><span> </span>Won’t budge and hurt your feet even when hit by heavy objects.</li>
<li>
<span><strong>WATER-REPELLENT TECHNOLOGY</strong> </span>– Made of<span> </span><strong><em>100% waterproof material</em><span> </span></strong>which can still perform at its best even with varied weather conditions.</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/0013/7727/1880/files/5_large.gif?v=1557129831"" alt=""""></p>
<ul>
<li>
<span><strong>ANTI-MICROBIAL</strong></span><span> </span>–<span> </span><strong><em>Prevents bacteria build-up</em></strong><span> </span>on shoes which<span> </span><strong><em>keeps your feet feeling fresh</em></strong><span> </span>and prevents stinky feet.</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/0013/7727/1880/files/8_043a2913-284d-4583-880e-a81588f4e913_large.jpg?v=1557129778"" alt=""""></p>
<ul>
<li>
<span><strong>NON-SLIP DENSE SOLE</strong></span><span> </span>– Made of durable and heavy duty sole which<span> </span><strong><em>can’t be pierced by any sharp object</em></strong><span> </span>and is non-slip which makes it<span> </span><strong><em>safe to walk on water and even on oil.</em></strong>
</li>
</ul>
<p><strong><em><img src=""https://cdn.shopify.com/s/files/1/0192/1800/6080/files/e6_large.png?v=1557135259"" alt=""""></em></strong></p>
<ul>
<li>
<span><strong>ADAPTIVE STRETCH</strong></span><span> </span>– Made of<span> </span><strong><em>soft, flexible, and breathable material</em><span> </span></strong>that gives you utmost comfort when used and<span> </span><strong><em>conforms to your every movement</em><span> </span></strong>with ease.</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/0013/7727/1880/files/1_45c026b1-e946-473c-938e-72dbccf670df_large.gif?v=1557129869"" alt=""""></p>
<ul>
<li>
<span><strong>STYLISH DESIGN</strong></span><span> </span>– Gives you the<span> </span><strong><em>strength and durability you need from work shoes</em><span> </span><em>but with a more stylish look</em></strong><span> </span>so you won’t have to sacrifice style even at work.</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/0192/1800/6080/files/e3_large.jpg?v=1557135235"" alt=""""></p>
<p>Keep your feet safe from unprecedented dangers while keeping up with style with the<span> </span><span><strong>Titan Heavy Duty Sneakers!</strong></span><span> </span>Comfort, durability, and style in a pair of shoes!</p>
<h3>SIZE CHART:</h3>
<table width=""100%"">
<tbody>
<tr>
<td><strong>EUR (size type)</strong></td>
<td>39</td>
<td>40</td>
<td>41</td>
<td>42</td>
<td>43</td>
<td>44</td>
</tr>
<tr>
<td><strong>Foot Length (mm)</strong></td>
<td>245</td>
<td>250</td>
<td>255</td>
<td>260</td>
<td>265</td>
<td>
<strong> </strong>270</td>
</tr>
</tbody>
</table>
<hr>
<h3>PRODUCT SPECIFICATIONS</h3>
<p><strong>Material:</strong><span> </span>Polyester + Rubber</p>
<p><strong>Available Sizes:</strong> EUR 39-44</p>
<p><strong>Package Inclusion/s:</strong><span> </span>1 pair Titan Heavy Duty Sneakers</p>",,,,TRUE,Shoe Size,"39,40,41,42,43,44",,,,,,100,,1,deny,manual,29.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/Breathable-Men-Sneakers-Male-Casual-Shoes-Adult-High-Quality-Comfortable-Non-slip-Soft-Mesh-Anti-Skid.jpg,1,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/Breathable-Men-Sneakers-Male-Casual-Shoes-Adult-High-Quality-Comfortable-Non-slip-Soft-Mesh-Anti-Skid_753abaa4-119e-4671-8ef1-66a7edf77fef.jpg,,,
titan-heavy-duty-sneakers,,,,,,,,"39,40,41,42,43,44",,,,,,100,,1,deny,manual,29.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/Breathable-Men-Sneakers-Male-Casual-Shoes-Adult-High-Quality-Comfortable-Non-slip-Soft-Mesh-Anti-Skid_753abaa4-119e-4671-8ef1-66a7edf77fef.jpg,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/Breathable-Men-Sneakers-Male-Casual-Shoes-Adult-High-Quality-Comfortable-Non-slip-Soft-Mesh-Anti-Skid_a40d83d9-8878-469e-b0c9-f4ac25c13105.jpg,,,
titan-heavy-duty-sneakers,,,,,,,,"39,40,41,42,43,44",,,,,,100,,1,deny,manual,29.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/Breathable-Men-Sneakers-Male-Casual-Shoes-Adult-High-Quality-Comfortable-Non-slip-Soft-Mesh-Anti-Skid_a40d83d9-8878-469e-b0c9-f4ac25c13105.jpg,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/v-64266207__1656513425.jpg,,,
titan-heavy-duty-sneakers,,,,,,,,"39,40,41,42,43,44",,,,,,100,,1,deny,manual,29.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/v-64266207__1656513425.jpg,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB1Kw5zcrus3KVjSZKbq6xqkFXa8.jpg,,,
titan-heavy-duty-sneakers,,,,,,,,"39,40,41,42,43,44",,,,,,100,,1,deny,manual,29.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB1Kw5zcrus3KVjSZKbq6xqkFXa8.jpg,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB1f.Cdbkxz61VjSZFtq6yDSVXaX.jpg,,,
titan-heavy-duty-sneakers,,,,,,,,"39,40,41,42,43,44",,,,,,100,,1,deny,manual,29.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB1f.Cdbkxz61VjSZFtq6yDSVXaX.jpg,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB10q5qcEGF3KVjSZFoq6zmpFXaC.jpg,,,
titan-heavy-duty-sneakers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB10q5qcEGF3KVjSZFoq6zmpFXaC.jpg,7,,,,,,,,,,,,,,,,,,,,,
titan-heavy-duty-sneakers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB1NDapcvWG3KVjSZPcq6zkbXXah.jpg,8,,,,,,,,,,,,,,,,,,,,,
titan-heavy-duty-sneakers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB1pX5tcBWD3KVjSZKPq6yp7FXaj.jpg,9,,,,,,,,,,,,,,,,,,,,,
titan-heavy-duty-sneakers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB1_VGucCWD3KVjSZSgq6ACxVXau.jpg,10,,,,,,,,,,,,,,,,,,,,,
titan-heavy-duty-sneakers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB18V5ebkxz61VjSZFtq6yDSVXaj.jpg,11,,,,,,,,,,,,,,,,,,,,,
titan-heavy-duty-sneakers,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/HTB1dMqycBCw3KVjSZFuq6AAOpXac.jpg,12,,,,,,,,,,,,,,,,,,,,,
turbosonic-mini-vacuum-portable-car-cleaner,Turbosonic Mini Vacuum Portable Car Cleaner,"<p><span><strong>Certification:</strong> CE</span><br><span><strong>Brand Name:</strong> ICOCO</span><br><span><strong>Cord Length (m):</strong> 2m</span><br><span><strong>Function:</strong> Wet And Dry</span><br><span><strong>Cleaning Route:</strong> Random Type</span><br><span><strong>Dust Storage Type:</strong> Dust Box</span><br><span><strong>LCD:</strong> No</span><br><span><strong>Voltage (V):</strong> 12V</span><br><span><strong>Battery Life:</strong> 2 hours</span><br><span><strong>Timing Reservation:</strong> No</span><br><span><strong>Power (W):</strong> 120w</span><br><span><strong>Bag Or Bagless:</strong> Bagless</span><br><span><strong>Special Suction Nozzle:</strong> Crevice Nozzle</span><br><span><strong>Product Type:</strong> Wet/Dry Vacuums</span><br><span><strong>Installation:</strong> Hand Held</span><br><span><strong>Remote Control:</strong> No</span><br><span><strong>Model Number:</strong> 12V Car Vacuum Cleaner</span><br><span><strong>Size(mm):</strong> 18.5*11.5*9cm</span><br><span><strong>Type:</strong> Car/Home vehicle using Vacuum Cleaner</span><br><span><strong>Item:</strong> Handheld Car Vacuum Cleaner</span><br><span><strong>Color:</strong> Black Color  Vacuum Cleaner For Car</span><br><span><strong>Power:</strong> 12V power supply/(Used directly from the car lighter socket)</span><br><span><strong>Materials:</strong> Plastic, ABS</span><br><span><strong>Function:</strong> New Car Vehicle Auto High Power Wet &amp; Dry Dust Vacuum Cleaner Tool</span><br><span><strong>Special Features:</strong> Low noise Portable Car Vacuum Cleaner</span></p>",,,,TRUE,Color,Blue,,,,,,100,,1,deny,manual,23.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/product-image-595625310.jpg,1,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/product-image-595625321.jpg,,,
turbosonic-mini-vacuum-portable-car-cleaner,,,,,,,,Black,,,,,,100,,1,deny,manual,23.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/product-image-595625321.jpg,2,,,,,,,,,,,,,,,,,,,,,
ultimate-measure-digital-measuring-tape,Ultimate Measure - Digital Measuring Tape,"<h2><span><strong>Measure Anything Faster, Easier, &amp; More Efficient!</strong></span></h2>
<p> <img src=""https://media.giphy.com/media/XfnKoKduF1IWJxhrgH/giphy.gif""></p>
<p><strong>Built to contractor standards</strong>, the Digital Measuring Tape  is <strong>tough, rugged, durable, and gives dead-accurate measurements every time.</strong><span> </span>It has three ways to measure, letting you <strong>measure nearly any surface with accuracy!</strong></p>
<p><strong><img src=""https://media.giphy.com/media/lSDpSXEymUhUCZWX2H/giphy.gif""></strong></p>
<p><strong>FEATURES</strong><br></p>
<ul>
<li>
<span><strong>ACCURATE TO 1/100TH OF AN INCH</strong></span><span> </span>- F<span><strong>eatures a bright LED digital readout</strong></span>, has<span> </span><span><strong>built-in memory storage</strong></span>, and can<span> </span><span><strong>easily toggle between standard and metric units</strong></span>.</li>
<li>
<span><strong>DURABLE</strong> </span>- Made of<span> </span><span><strong>heavy-duty and durable construction grade material</strong></span><span> </span>to handle any project.<span> </span><span><strong>Perfect for work or home</strong></span>!</li>
<li>
<span><strong>THREE WAYS TO MEASURE</strong></span><span> </span>- The Measure King is the<span> </span><span><strong>world's most innovative tape measure</strong></span>. This 3-in-1 tool<span> </span><span><strong>ensures accuracy</strong></span><span> </span>with three ways to measure:</li>
<ul>
<li>
<span><strong>ROLLER MODE</strong></span><span> </span>- The Roller Mode<span> </span><span><strong>allows you to measure curved and irregularly shaped objects</strong></span><span> </span>simply<span><strong> by rolling it across the surface</strong></span><span> </span>- you can measure up to 999 inches!</li>
<li>
<span><strong>STRING MODE</strong> </span>- The String Mode uses a<span><strong> traditional measuring string</strong></span><span> </span>that is made from<span><strong> flexible nylon that can bend around objects</strong></span>.</li>
<li>
<span><strong>LASER MODE</strong></span><span> </span>- The Laser Mode<span> </span><span><strong>allows you to measure across the room or large distances</strong></span><span> </span>with the<span> </span><span><strong>click of a button.</strong></span>
</li>
</ul>
</ul>
<p><span><strong><img src=""https://media.giphy.com/media/eepW2aLDi6WChE4Ubo/giphy.gif""></strong></span></p>
<p><strong>SPECIFICATIONS</strong><br></p>
<ul>
<li>
<strong>Material:</strong><span> </span>Plastic</li>
<li>
<strong>Size:</strong><span> </span>80 X 80 mm</li>
</ul>
<p><strong>PACKAGE INCLUDES</strong><br></p>
<ul>
<li>1 x Ultimate Measure</li>
</ul>",,,,TRUE,Title,Default Title,,,,,,100,,1,deny,manual,19.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/3-in-1-Measuring-Tape-With-Roll-Cord-Mode-High-Accuracy-Laser-Digital-Tape-High-Impact.jpg,1,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/3-in-1-Measuring-Tape-With-Roll-Cord-Mode-High-Accuracy-Laser-Digital-Tape-High-Impact_703c00b2-7a83-4973-981a-5792a36912b5.jpg,,,
ultimate-measure-digital-measuring-tape,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/3-in-1-Measuring-Tape-With-Roll-Cord-Mode-High-Accuracy-Laser-Digital-Tape-High-Impact_703c00b2-7a83-4973-981a-5792a36912b5.jpg,2,,,,,,,,,,,,,,,,,,,,,
ultimate-measure-digital-measuring-tape,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/3-in-1-Measuring-Tape-With-Roll-Cord-Mode-High-Accuracy-Laser-Digital-Tape-High-Impact_a0a5af66-f48b-48a2-aada-0ccc5d1c1e96.jpg,3,,,,,,,,,,,,,,,,,,,,,
ultimate-measure-digital-measuring-tape,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/3-in-1-Measuring-Tape-With-Roll-Cord-Mode-High-Accuracy-Laser-Digital-Tape-High-Impact_9e2cc45e-3407-4a33-b46a-cef3aee80e0b.jpg,4,,,,,,,,,,,,,,,,,,,,,
ultimate-measure-digital-measuring-tape,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/3-in-1-Measuring-Tape-With-Roll-Cord-Mode-High-Accuracy-Laser-Digital-Tape-High-Impact_b10cb8c4-7d29-4de8-a0b2-829680645e1e.jpg,5,,,,,,,,,,,,,,,,,,,,,
ultimate-measure-digital-measuring-tape,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/3-in-1-Measuring-Tape-With-Roll-Cord-Mode-High-Accuracy-Laser-Digital-Tape-High-Impact_65499d8b-4199-40e8-af37-1e611b7a1d8b.jpg,6,,,,,,,,,,,,,,,,,,,,,
ultrathin-digital-hdtv-indoor-tv-antenna,Ultrathin Digital Hdtv Indoor Tv Antenna Receiver,"<p><strong>FREE TV FOR LIFE —</strong> Unlimited access to local news, weather, sitcoms, kids and sports programs, educational programs etc. Enjoy the sharpest image on your HDTV favorite shows. Receives free broadcast High Definition signals such as ABC, CBS, NBC, PBS, FOX, Univision and more!<br><br><strong>UP TO 100 MILE RANGE —</strong> HD antenna is capable to reach up to 100 miles. Suitable to place almost anywhere in your home. It constantly scans for new channels as they are made available for broadcast. Stick the indoor TV antenna on a window or wall, or lay the TV antenna flat on a table. Please first visit “antennaweb.org”, “antennapoint.com” or “dtv.gov/maps” to check how many broadcast towers surrounding you within 100 miles.<br><br><strong>PLUG AND PLAY —</strong> Connect antenna connector to 'ANT IN' on the back of any HDTV. Place the Antenna in a desired location, Scan for channels in your television menu every time you try a new location until you find where the image is crystal-clear in every channel.<br><br><strong>PAPER-THIN with AMPLIFIER —</strong> Discreet and Ultra-Thin to match your decor or be hidden out of sight. It includes a detachable amplifier that provides added range and maximum signal reception.</p>",,,,TRUE,Title,Default Title,,,,,,100,,1,deny,manual,23.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/tv-antenna_138248ea-a0b8-4d78-be35-ff2d55c8d728.jpg,1,,,,,,,,,,,,,,,,,,,,,
washer-deep-cleaning-effervescent-tablet,Washer Deep Cleaning Effervescent Tablet,"<h4>✅ POWERFUL DECONTAMINATION CLEANER<br>
</h4>
<p>The tablet is smaller and thinner, more powerful to penetrate, dissolve and break up the residues that cause odors, compared to the other washer cleaner.</p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0037/5518/0141/files/Cleaning_480x480.gif?v=1577295444""><br></p>
<h4>✅ HIGH EFFECTIVENESS ANTIBACTERIAL<br>
</h4>
<p>This washer cleaner kills 99% of bacteria and other pathogens in 20 minutes, with a dilution ratio of 1: 100 of product to water, effectively cleans harmful and stagnant dirt even if it is invisible, keeping your washer cleaner and fresh.</p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0037/5518/0141/files/4_84a9e9be-788f-4926-a4ea-e69f70529e73_480x480.jpg?v=1577287852""><br></p>
<h4>✅ FOR ALL WASHERS</h4>
<p>Suitable for front-loading washing machine and top-loading washing machine, high efficiency (HE) and conventional washing machines. When your washer is clean, your detergent may work better and your clothes look new and smell good.<br><img alt="""" src=""https://cdn.shopify.com/s/files/1/0037/5518/0141/files/Machine-Cleaner-8_1024x1024_2x_0ea6c24a-1a30-4b0d-b340-cf6f850ef106_480x480.jpg?v=1577288549""><br></p>
<h4>✅ CONVENIENT TO USE</h4>
<p>Empty your washing machine, place 1 tablet and set the cycle of ""clean washing machine"", clean the waste, it is not necessary to disassemble the washing machine, you can get a clean washing machine and enjoy a healthy life.<br><br></p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0037/5518/0141/files/lALPDgQ9rMiEwQnNAZrNAfQ_500_410_480x480.png?v=1577289060""></p>
<h4>✅ ADEQUATE AMOUNT</h4>
<p>Come with 6 or 10 pieces of multifunctional effervescent tablets in total, the right amount and firm material can withstand for a long time, keeping your machine in a safe and orderly working environment.<br><br></p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0037/5518/0141/files/img1_path5c40432b4e7af_480x480.jpg?v=1577288745""></p>
<h4>✅ USE SCENARIOS</h4>
<p>Suitable for cleaning septic tanks, front-loading washing machine, top-loading washing machine and conventional washing machines, keep your machine in a safe, orderly and organized working environment.</p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0037/5518/0141/files/5_68deefbe-a150-4aaa-84cd-dcff2bd05131_480x480.jpg?v=1577288045""></p>
<h4>METHODS OF USE</h4>
<ul>
<li>Place a piece of antibacterial washer cleaner on the empty machine.</li>
<li>Enter water and allow rotation for 15 minutes, turn off and let stand for 3 hours (water temperature is ideal to be initially at 40 degrees Celsius).</li>
<li>Turn on and turn in normal mode.</li>
<li>Drain the water from the bathtub.</li>
</ul>",,,,TRUE,Scent Type,5pcs,,,,,,100,,1,deny,manual,19.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/Pokich-1-5-10-20pcs-Washing-Machine-Tank-Cleaning-Supplies-Descaling-Cleaner-Tablets-Effective-Descaling-Detergent.jpg,1,,,,,,,,,,,,,,,,,,,,,
washer-deep-cleaning-effervescent-tablet,,,,,,,,10pcs,,,,,,100,,1,deny,manual,19.95,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
washer-deep-cleaning-effervescent-tablet,,,,,,,,20pcs,,,,,,100,,1,deny,manual,19.95,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
wireless-portable-handheld-bluetooth-karaoke,Wireless Portable Handheld Bluetooth Karaoke Kids Microphone,"<h3 data-spm-anchor-id=""a2g0o.detail.1000023.i0.623832c5VGIbvA""><span><b>HAVE A CONCERT ANYTIME, ANYWHERE!</b></span></h3>
<p data-spm-anchor-id=""a2g0o.detail.1000023.i0.623832c5VGIbvA""><span><br></span>Are you stuck at home and missing the feels of KTV bars? We get that feeling too..but you don't have to hold back your singing talents anymore!<br><br>Our <strong>Portable Karaoke Mic </strong>gives you that karaoke feels without breaking the bank! Break the boredom and sing till your lungs give out 😃🎤</p>
<p><img src=""https://media.giphy.com/media/fUMWgcgGbyyHU3XAWX/giphy.gif"" alt=""Animated GIF"" data-mce-src=""https://media.giphy.com/media/fUMWgcgGbyyHU3XAWX/giphy.gif""></p>
<h3>BLUETOOTH MODE(SING WITH BLUETOOTH MICROPHONE）<br>
</h3>
<ol>
<li>Turn on the microphone and wait for an indication that the Bluetooth function is ready for use.</li>
<li>Search Bluetooth ID on your mobile phone/ tablet /pc and connect.</li>
<li>Open any karaoke app or select music file from your device music player, and adjust your device accordingly.</li>
<li>Adjust volume, echo, music, mode and it is ready to use</li>
</ol>
<h3>WIRED MODE(SING AND RECORD)<br>
</h3>
<ol>
<li>Download any karaoke app/software on your mobile phone</li>
<li>Turn on the microphone.</li>
<li>Connect the microphone to your mobile phone/ tablet /pc.</li>
<li>Open any karaoke app or select music file from your device music player, and adjust your device accordingly.</li>
<li>Record the song as per the instructions on the karaoke app.</li>
<li>Note: Bluetooth function must be disconnected</li>
</ol>
<p><img alt="""" data-src=""https://cdn.shopify.com/s/files/1/0253/8710/6381/files/8_480x480.jpg?v=1571621312"" src=""https://cdn.shopify.com/s/files/1/0253/8710/6381/files/8_480x480.jpg?v=1571621312"" class=""lazyload-product lazyloaded""></p>
<p><strong>FEATURES</strong></p>
<p><strong>Professional Quality:</strong><span> </span>W<span>ith <strong>stylish design</strong>, using the latest in <strong>wireless Bluetooth technology</strong>, the microphone with <strong>noise canceling technology</strong>. Two <strong>high-quality inner-magnet loudspeakers</strong>, help you finding the <strong>perfect voice,</strong> giving you <strong>great genesis sound quality. </strong>Goodbye wired microphone!</span></p>
<p><span><strong>Wireless:</strong> With Bluetooth as well as cable connection, you can <strong>connect it to your phone</strong> any way you like and open a singing app. You can now <strong>carelessly listen and sing your favorite songs anytime and anywhere.</strong></span></p>
<p><span><strong>Easy To Use:</strong> <strong>Multi-function buttons</strong> can adjust the Music, Echo, Volume and PA/R. USB port allow you to plug USB and <strong>turn this magic piece to MP3</strong> and play directly. With <strong>multiple buttons</strong> to get the perfect tune, you can <strong>sing like a professional.</strong></span></p>
<p><span><strong>Portable: </strong>This<strong> karaoke microphone</strong> looks f<strong>ashionable and stylish</strong>, works professional, it <strong>made with aluminum alloy,</strong> sleek, durable and with <strong>stylish design</strong>. It is compatible with <strong>Android, iPhone, iPad, IOS and all Smartphone</strong> along with micro<strong> SD card max 32G support</strong>. You will be able to use it anywhere.</span></p>
<p><span><strong>Lightweight And Durable:</strong> Made with <strong>aluminium alloy</strong>, it is <strong>durable</strong> and will last you for a long time. Being<strong> lightweight</strong>, you can c<strong>arry it anywhere</strong> and your kids can also enjoy it without dropping and comfortable to use.</span></p>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0287/6181/7181/files/ezgif-2-439f68ff8aa4_480x480.jpg?v=1576170552""></p>",,,,TRUE,Color,"Rose Gold,Purple,Blue,Black,Gold",,,,,,100,,1,deny,manual,21.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/SCLS-New-Wireless-Karaoke-Microphone-Portable-Bluetooth-mini-home-KTV-for-Music-Playing-and-Singing-Speaker.jpg,1,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/SCLS-New-Wireless-Karaoke-Microphone-Portable-Bluetooth-mini-home-KTV-for-Music-Playing-and-Singing-Speaker_4178c9e6-dded-4c6e-a104-363d9a03049b.jpg,,,
wireless-portable-handheld-bluetooth-karaoke,,,,,,,,"Rose Gold,Purple,Blue,Black,Gold",,,,,,100,,1,deny,manual,21.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/SCLS-New-Wireless-Karaoke-Microphone-Portable-Bluetooth-mini-home-KTV-for-Music-Playing-and-Singing-Speaker_4178c9e6-dded-4c6e-a104-363d9a03049b.jpg,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0103/9784/3492/products/SCLS-New-Wireless-Karaoke-Microphone-Portable-Bluetooth-mini-home-KTV-for-Music-Playing-and-Singing-Speaker_025705ce-6e56-4666-9347-403203c14373.jpg,,,
